Year,Month,Day,hour,DBT,DP,RH,GHR,DNR,DHR
1994,10,16,2,25.3,22.6,85,0,0,0
1994,10,16,3,25.2,22.1,83,0,0,0
1994,10,16,4,25,21.9,83,0,0,0
1994,10,16,5,25.3,22.2,83,0,0,0
1994,10,16,6,25,22.5,86,0,0,0
1994,10,16,7,25.6,22.7,84,51,85,41
1994,10,16,8,27.4,22.8,76,239,287,139
1994,10,16,9,28.6,22.8,71,439,384,222
1994,10,16,10,31.1,23,62,626,486,268
1994,10,16,11,32,23,59,723,465,325
1994,10,16,12,30.1,23.3,67,732,380,384
1994,10,16,13,28.6,23.5,74,646,238,430
1994,10,16,14,29.6,23.8,71,589,231,394
1994,10,16,15,30.6,24.3,69,466,189,332
1994,10,16,16,28.6,24.4,78,302,124,236
1994,10,16,17,28.1,24.3,80,145,79,121
1994,10,16,18,28.1,24.3,80,19,29,16
1994,10,16,19,27.6,24.3,82,0,0,0
1994,10,16,20,27.1,24.6,86,0,0,0
1994,10,16,21,27.1,24.9,88,0,0,0
1994,10,16,22,27,25,89,0,0,0
1994,10,16,23,26.5,25.1,92,0,0,0
1994,10,16,24,25.4,25.1,98,0,0,0
1994,10,17,1,25.6,24.7,95,0,0,0
1994,10,17,2,25.6,23.8,90,0,0,0
1994,10,17,3,25.6,22.9,85,0,0,0
1994,10,17,4,25.1,22.4,85,0,0,0
1994,10,17,5,25.3,22.6,85,0,0,0
1994,10,17,6,24.7,22.6,88,0,0,0
1994,10,17,7,25.1,22.8,87,56,119,42
1994,10,17,8,28.6,22.8,71,243,302,137
1994,10,17,9,29.3,22.8,68,442,398,218
1994,10,17,10,29.7,22.7,66,621,477,271
1994,10,17,11,30.1,22.5,64,773,580,278
1994,10,17,12,30.7,22.3,61,859,649,268
1994,10,17,13,31.2,22.2,59,805,544,312
1994,10,17,14,31.2,22.2,59,669,385,347
1994,10,17,15,30.7,22.3,61,539,338,300
1994,10,17,16,30.4,22,61,376,294,222
1994,10,17,17,29.8,22,63,208,288,120
1994,10,17,18,28.7,22.4,69,38,285,17
1994,10,17,19,28.7,23.2,72,0,0,0
1994,10,17,20,25.7,23.4,87,0,0,0
1994,10,17,21,26.2,24.1,88,0,0,0
1994,10,17,22,26.2,24.2,89,0,0,0
1994,10,17,23,26.2,23.9,87,0,0,0
1994,10,17,24,24.1,23.3,95,0,0,0
1994,10,18,1,24.6,23.4,93,0,0,0
1994,10,18,2,24.7,23.7,94,0,0,0
1994,10,18,3,24.7,23.9,95,0,0,0
1994,10,18,4,25,24,94,0,0,0
1994,10,18,5,23.7,23.7,100,0,0,0
1994,10,18,6,23.7,23.4,98,0,0,0
1994,10,18,7,24.1,23.4,96,18,4,17
1994,10,18,8,24.7,23.7,94,116,20,109
1994,10,18,9,26.3,23.8,86,249,39,226
1994,10,18,10,27.8,23.6,78,377,61,333
1994,10,18,11,28.3,23.4,75,475,79,408
1994,10,18,12,28.3,23.4,75,540,103,447
1994,10,18,13,27.3,23.5,80,615,196,438
1994,10,18,14,29.2,23.9,73,560,192,400
1994,10,18,15,28.3,24.3,79,439,152,332
1994,10,18,16,28.8,24.4,77,295,119,233
1994,10,18,17,27.8,24.5,82,140,74,118
1994,10,18,18,27.3,24.4,84,15,17,13
1994,10,18,19,26.8,24.3,86,0,0,0
1994,10,18,20,26.3,24.3,89,0,0,0
1994,10,18,21,25.8,24.4,92,0,0,0
1994,10,18,22,25.8,24.4,92,0,0,0
1994,10,18,23,25.4,24.4,94,0,0,0
1994,10,18,24,24.8,24.3,97,0,0,0
1994,10,19,1,24.6,24.3,98,0,0,0
1994,10,19,2,24.3,24.3,100,0,0,0
1994,10,19,3,24.3,24.1,99,0,0,0
1994,10,19,4,24,24,100,0,0,0
1994,10,19,5,23.8,23.8,100,0,0,0
1994,10,19,6,23.8,23.6,99,0,0,0
1994,10,19,7,24.1,23.9,99,26,12,25
1994,10,19,8,25.8,24.2,91,149,52,131
1994,10,19,9,27.1,24.4,85,296,87,248
1994,10,19,10,27.6,24.3,82,431,115,347
1994,10,19,11,28.6,24.2,77,548,158,414
1994,10,19,12,29.8,24,71,628,210,437
1994,10,19,13,29.7,23.9,71,624,211,433
1994,10,19,14,30.1,24,70,562,197,398
1994,10,19,15,29,24.1,75,448,168,330
1994,10,19,16,27.1,24.4,85,242,52,215
1994,10,19,17,27.1,24.6,86,108,29,99
1994,10,19,18,26.6,24.6,89,7,3,7
1994,10,19,19,26.5,24.7,90,0,0,0
1994,10,19,20,26.5,24.7,90,0,0,0
1994,10,19,21,26.2,24.8,92,0,0,0
1994,10,19,22,26.1,24.9,93,0,0,0
1994,10,19,23,26.1,25.1,94,0,0,0
1994,10,19,24,25.8,25.1,96,0,0,0
1994,10,20,1,25.6,24.9,96,0,0,0
1994,10,20,2,24.6,24.6,100,0,0,0
1994,10,20,3,24.1,24.1,100,0,0,0
1994,10,20,4,24.6,23.9,96,0,0,0
1994,10,20,5,24.6,23.8,95,0,0,0
1994,10,20,6,24.3,23.6,96,0,0,0
1994,10,20,7,24.7,23.9,95,62,179,41
1994,10,20,8,27.1,24.4,85,256,368,128
1994,10,20,9,27.9,24.8,83,451,432,209
1994,10,20,10,28.9,24.9,79,611,462,274
1994,10,20,11,29.8,24.9,75,675,377,356
1994,10,20,12,30.4,24.8,72,626,210,436
1994,10,20,13,30.5,24.9,72,621,210,432
1994,10,20,14,30.6,25.2,73,675,410,335
1994,10,20,15,30.4,25.3,74,615,541,237
1994,10,20,16,29.9,25.2,76,425,460,186
1994,10,20,17,28.9,25.1,80,213,333,112
1994,10,20,18,28.4,24.6,80,30,198,17
1994,10,20,19,27.9,24.5,82,0,0,0
1994,10,20,20,27.4,24.5,84,0,0,0
1994,10,20,21,27,24.3,85,0,0,0
1994,10,20,22,26.5,24.2,87,0,0,0
1994,10,20,23,26.1,24.3,90,0,0,0
1994,10,20,24,25.6,24.4,93,0,0,0
1994,10,21,1,25.4,24.2,93,0,0,0
1994,10,21,2,25.3,23.9,92,0,0,0
1994,10,21,3,24.9,23.7,93,0,0,0
1994,10,21,4,24.9,23.3,91,0,0,0
1994,10,21,5,24.9,23.3,91,0,0,0
1994,10,21,6,24.7,23.3,92,0,0,0
1994,10,21,7,25.4,23.8,91,56,135,41
1994,10,21,8,24.7,24.5,99,226,250,140
1994,10,21,9,29,25.2,80,437,394,217
1994,10,21,10,29.7,25.2,77,616,478,269
1994,10,21,11,30.8,25.2,72,751,544,291
1994,10,21,12,31.4,24.8,68,857,661,260
1994,10,21,13,32.7,24.7,63,859,680,250
1994,10,21,14,32.2,24.5,64,778,650,241
1994,10,21,15,31.7,24.3,65,633,597,218
1994,10,21,16,31.2,24.3,67,459,582,158
1994,10,21,17,30.2,24.1,70,231,437,101
1994,10,21,18,28.7,24.3,77,32,255,15
1994,10,21,19,28.2,24.2,79,0,0,0
1994,10,21,20,27.8,24.2,81,0,0,0
1994,10,21,21,28.2,24.2,79,0,0,0
1994,10,21,22,27.7,24.4,82,0,0,0
1994,10,21,23,27.2,24.5,85,0,0,0
1994,10,21,24,26.7,24.6,88,0,0,0
1994,10,22,1,26.6,24.5,88,0,0,0
1994,10,22,2,26.2,24.4,90,0,0,0
1994,10,22,3,26.2,24.4,90,0,0,0
1994,10,22,4,25.7,24.5,93,0,0,0
1994,10,22,5,25.7,24.7,94,0,0,0
1994,10,22,6,25.4,24.7,96,0,0,0
1994,10,22,7,25.4,24.7,96,49,90,39
1994,10,22,8,25.6,24.6,94,216,215,142
1994,10,22,9,27,24.7,87,406,310,234
1994,10,22,10,29.2,24.5,76,591,419,287
1994,10,22,11,29.3,24.6,76,714,465,322
1994,10,22,12,30.3,24.7,72,839,625,276
1994,10,22,13,30.7,24.6,70,841,645,265
1994,10,22,14,30.8,24.7,70,724,527,290
1994,10,22,15,30.6,24.5,70,589,485,253
1994,10,22,16,30.6,24.3,69,411,426,192
1994,10,22,17,29.7,24.1,72,203,302,113
1994,10,22,18,28.3,24.1,78,25,141,16
1994,10,22,19,28.3,24.3,79,0,0,0
1994,10,22,20,27.8,24.7,83,0,0,0
1994,10,22,21,27.8,25.1,85,0,0,0
1994,10,22,22,26.8,25.2,91,0,0,0
1994,10,22,23,26.8,25.2,91,0,0,0
1994,10,22,24,26.4,25.2,93,0,0,0
1994,10,23,1,26.4,24.6,90,0,0,0
1994,10,23,2,25.8,23.7,88,0,0,0
1994,10,23,3,25.3,22.8,86,0,0,0
1994,10,23,4,24.8,22.5,87,0,0,0
1994,10,23,5,24.8,22.9,89,0,0,0
1994,10,23,6,24.6,23,91,0,0,0
1994,10,23,7,25.4,22.9,86,57,150,40
1994,10,23,8,27.3,21.8,72,251,358,128
1994,10,23,9,29.4,21.1,61,469,501,192
1994,10,23,10,30.5,22.7,63,614,479,268
1994,10,23,11,29.5,24.6,75,676,388,350
1994,10,23,12,30.4,25,73,696,334,396
1994,10,23,13,31.5,25.1,69,701,353,386
1994,10,23,14,31.5,25.1,69,622,313,365
1994,10,23,15,31,24.9,70,547,384,282
1994,10,23,16,30.5,24.9,72,405,414,193
1994,10,23,17,29.4,25,77,197,283,114
1994,10,23,18,28.5,24.9,81,26,170,16
1994,10,23,19,27.8,24.9,84,0,0,0
1994,10,23,20,28,24.9,83,0,0,0
1994,10,23,21,27.8,24.7,83,0,0,0
1994,10,23,22,27.5,24.8,85,0,0,0
1994,10,23,23,27.3,24.8,86,0,0,0
1994,10,23,24,26.8,24.8,89,0,0,0
1994,10,24,1,26.5,25.1,92,0,0,0
1994,10,24,2,26.4,25,92,0,0,0
1994,10,24,3,26,24.8,93,0,0,0
1994,10,24,4,25.9,24.9,94,0,0,0
1994,10,24,5,25.5,24.6,95,0,0,0
1994,10,24,6,25.5,24.6,95,0,0,0
1994,10,24,7,25.8,24.6,93,57,156,40
1994,10,24,8,27.5,24.6,84,247,343,130
1994,10,24,9,28.8,24.6,78,456,463,200
1994,10,24,10,29.8,24.7,74,619,495,261
1994,10,24,11,29.4,24.7,76,670,379,352
1994,10,24,12,28.8,24.8,79,609,194,435
1994,10,24,13,29.8,24.7,74,616,212,427
1994,10,24,14,31,24.7,69,674,426,326
1994,10,24,15,31,24.7,69,607,545,232
1994,10,24,16,30.5,24.9,72,419,467,181
1994,10,24,17,29.5,24.8,76,208,343,108
1994,10,24,18,28.5,24.9,81,25,160,15
1994,10,24,19,28.2,25,83,0,0,0
1994,10,24,20,27.6,25.1,86,0,0,0
1994,10,24,21,27,24.9,88,0,0,0
1994,10,24,22,26.8,24.8,89,0,0,0
1994,10,24,23,26.5,25.1,92,0,0,0
1994,10,24,24,26.5,25.1,92,0,0,0
1994,10,25,1,26.4,25.2,93,0,0,0
1994,10,25,2,26,25,94,0,0,0
1994,10,25,3,25.8,24.9,95,0,0,0
1994,10,25,4,25.5,24.6,95,0,0,0
1994,10,25,5,25.5,24.6,95,0,0,0
1994,10,25,6,24.5,24.5,100,0,0,0
1994,10,25,7,25.5,24.5,94,56,150,40
1994,10,25,8,27.6,24.5,83,247,348,128
1994,10,25,9,29,24.6,77,454,461,200
1994,10,25,10,30,24.6,73,619,500,259
1994,10,25,11,31,24.9,70,679,401,343
1994,10,25,12,25.5,24.8,96,578,155,440
1994,10,25,13,29.4,25.2,78,605,198,429
1994,10,25,14,26.8,25.4,92,514,145,396
1994,10,25,15,27,25.6,92,383,93,319
1994,10,25,16,27,25.8,93,264,87,220
1994,10,25,17,26.9,25.9,94,113,42,101
1994,10,25,18,26.5,26,97,5,2,5
1994,10,25,19,26.1,25.8,98,0,0,0
1994,10,25,20,26,25.5,97,0,0,0
1994,10,25,21,25.7,25.2,97,0,0,0
1994,10,25,22,25.5,24.8,96,0,0,0
1994,10,25,23,25.4,24.7,96,0,0,0
1994,10,25,24,25,24.7,98,0,0,0
1994,10,26,1,25,24.7,98,0,0,0
1994,10,26,2,25,24.5,97,0,0,0
1994,10,26,3,24.9,24.4,97,0,0,0
1994,10,26,4,24.8,24.5,98,0,0,0
1994,10,26,5,24.6,24.3,98,0,0,0
1994,10,26,6,24.6,24.3,98,0,0,0
1994,10,26,7,24.9,24.2,96,24,12,23
1994,10,26,8,25.3,24.1,93,144,51,126
1994,10,26,9,26.1,24.2,89,288,84,242
1994,10,26,10,26.6,24.1,86,421,112,340
1994,10,26,11,28.8,24.2,76,538,158,406
1994,10,26,12,29.2,24.1,74,606,194,433
1994,10,26,13,26.2,24.2,89,573,157,434
1994,10,26,14,27.7,24.4,82,526,163,394
1994,10,26,15,28.7,24.5,78,426,153,322
1994,10,26,16,27.8,24.7,83,270,97,221
1994,10,26,17,27.7,24.8,84,123,59,106
1994,10,26,18,27.2,24.9,87,6,4,6
1994,10,26,19,27,25,89,0,0,0
1994,10,26,20,26.7,25.1,91,0,0,0
1994,10,26,21,26.2,25.2,94,0,0,0
1994,10,26,22,25.7,25.2,97,0,0,0
1994,10,26,23,25.2,25,99,0,0,0
1994,10,26,24,25.2,25,99,0,0,0
1994,10,27,1,25.2,24.9,98,0,0,0
1994,10,27,2,24.7,24.7,100,0,0,0
1994,10,27,3,24.7,24.7,100,0,0,0
1994,10,27,4,24.7,24.5,99,0,0,0
1994,10,27,5,24.7,24.4,98,0,0,0
1994,10,27,6,24.7,24.4,98,0,0,0
1994,10,27,7,24.6,24.3,98,14,3,14
1994,10,27,8,24.6,24.3,98,107,17,102
1994,10,27,9,25.1,24.2,95,228,31,212
1994,10,27,10,25.1,24.2,95,263,11,255
1994,10,27,11,25.5,24.5,94,336,14,324
1994,10,27,12,26.2,24.6,91,389,20,372
1994,10,27,13,27.2,24.7,86,484,70,423
1994,10,27,14,27.6,24.7,84,430,63,379
1994,10,27,15,27.8,24.7,83,342,58,303
1994,10,27,16,27.4,24.7,85,269,98,220
1994,10,27,17,27.2,24.7,86,120,56,104
1994,10,27,18,26.4,24.8,91,9,11,9
1994,10,27,19,26.2,24.8,92,0,0,0
1994,10,27,20,26.2,24.6,91,0,0,0
1994,10,27,21,25.5,24.6,95,0,0,0
1994,10,27,22,25.2,24.5,96,0,0,0
1994,10,27,23,25.7,24.5,93,0,0,0
1994,10,27,24,25.7,24.1,91,0,0,0
1994,10,28,1,25.7,24.1,91,0,0,0
1994,10,28,2,25.2,24,93,0,0,0
1994,10,28,3,25,24,94,0,0,0
1994,10,28,4,25,24,94,0,0,0
1994,10,28,5,24.8,23.8,94,0,0,0
1994,10,28,6,24.8,23.8,94,0,0,0
1994,10,28,7,25.1,24.1,94,14,3,14
1994,10,28,8,25.5,24.5,94,111,20,104
1994,10,28,9,25.9,24.9,94,227,30,211
1994,10,28,10,26.8,25,90,407,100,336
1994,10,28,11,28.9,25.1,80,527,147,405
1994,10,28,12,29.3,25.3,79,590,177,433
1994,10,28,13,29.8,24.9,75,594,191,427
1994,10,28,14,29.3,24.9,77,533,177,390
1994,10,28,15,29.9,24.8,74,429,161,319
1994,10,28,16,29.6,24.7,75,286,129,222
1994,10,28,17,29.3,24.6,76,128,73,108
1994,10,28,18,27.8,24.9,84,6,4,6
1994,10,28,19,27.3,25,87,0,0,0
1994,10,28,20,26.8,24.8,89,0,0,0
1994,10,28,21,26.3,24.7,91,0,0,0
1994,10,28,22,25.8,24.6,93,0,0,0
1994,10,28,23,25.3,24.1,93,0,0,0
1994,10,28,24,24.8,24,95,0,0,0
1994,10,29,1,24.3,23.6,96,0,0,0
1994,10,29,2,24.5,23.7,95,0,0,0
1994,10,29,3,24.6,23.8,95,0,0,0
1994,10,29,4,24.6,23.8,95,0,0,0
1994,10,29,5,24.7,23.7,94,0,0,0
1994,10,29,6,24.8,23.6,93,0,0,0
1994,10,29,7,24.8,23.8,94,45,85,36
1994,10,29,8,25.8,24,90,193,162,139
1994,10,29,9,23.8,23.8,100,317,131,246
1994,10,29,10,23.8,23.8,100,397,90,333
1994,10,29,11,23.8,23.8,100,494,110,403
1994,10,29,12,24.3,24,98,542,121,436
1994,10,29,13,24.3,24,98,532,116,431
1994,10,29,14,24.2,23.9,98,472,103,389
1994,10,29,15,24.3,24,98,370,86,312
1994,10,29,16,24.2,24,99,281,122,220
1994,10,29,17,24.2,24.2,100,125,69,106
1994,10,29,18,23.7,23.7,100,9,14,9
1994,10,29,19,23.5,23.5,100,0,0,0
1994,10,29,20,23.3,23.3,100,0,0,0
1994,10,29,21,23.3,23.3,100,0,0,0
1994,10,29,22,23.5,23.5,100,0,0,0
1994,10,29,23,23.8,23.8,100,0,0,0
1994,10,29,24,23.6,23.6,100,0,0,0
1994,10,30,1,23.9,23.6,98,0,0,0
1994,10,30,2,23.6,23.3,98,0,0,0
1994,10,30,3,23.9,22.9,94,0,0,0
1994,10,30,4,23.9,22.7,93,0,0,0
1994,10,30,5,23.6,22.8,95,0,0,0
1994,10,30,6,23.8,22.8,94,0,0,0
1994,10,30,7,23.3,22.6,96,14,3,14
1994,10,30,8,23.6,22.8,95,76,5,74
1994,10,30,9,23.8,23,95,173,9,168
1994,10,30,10,23.7,23,96,261,11,253
1994,10,30,11,23.8,23.1,96,332,14,321
1994,10,30,12,23.8,23.3,97,379,18,363
1994,10,30,13,24.3,23.3,94,377,19,361
1994,10,30,14,24.2,23.4,95,327,16,315
1994,10,30,15,24.3,23.3,94,252,14,243
1994,10,30,16,24.1,23.3,95,154,10,150
1994,10,30,17,24.2,23.2,94,55,4,54
1994,10,30,18,23.6,23.1,97,5,3,5
1994,10,30,19,23.5,23,97,0,0,0
1994,10,30,20,23.3,23,98,0,0,0
1994,10,30,21,23.3,23,98,0,0,0
1994,10,30,22,23.5,23,97,0,0,0
1994,10,30,23,23.8,23.1,96,0,0,0
1994,10,30,24,23.6,23.4,99,0,0,0
1994,10,31,1,23.8,23.1,96,0,0,0
1994,10,31,2,23.6,22.9,96,0,0,0
1994,10,31,3,23.8,23,95,0,0,0
1994,10,31,4,24.1,22.7,92,0,0,0
1994,10,31,5,24.3,22.7,91,0,0,0
1994,10,31,6,24,22.8,93,0,0,0
1994,10,31,7,23.6,22.6,94,14,3,14
1994,10,31,8,23.4,22.6,95,81,7,79
1994,10,31,9,23.1,22.4,96,177,10,171
1994,10,31,10,23.3,22.3,94,273,14,263
1994,10,31,11,23.3,22.3,94,343,17,329
1994,10,31,12,23.7,22.3,92,390,22,371
1994,10,31,13,23.6,22.6,94,378,19,361
1994,10,31,14,24.4,22.8,91,328,16,315
1994,10,31,15,24.8,23,90,252,14,243
1994,10,31,16,25.2,23.4,90,154,10,149
1994,10,31,17,25.2,23.6,91,54,4,53
1994,10,31,18,25.1,23.9,93,4,2,4
1994,10,31,19,24.2,23.9,98,0,0,0
1994,10,31,20,24.2,23.7,97,0,0,0
1994,10,31,21,24.4,23.9,97,0,0,0
1994,10,31,22,24.3,24.1,99,0,0,0
1994,10,31,23,24.6,24.4,99,0,0,0
1994,10,31,24,24.9,24.3,96,0,0,0
1995,11,1,1,25.3,24.7,96,0,0,0
1995,11,1,2,25.6,25,96,0,0,0
1995,11,1,3,25.8,25.2,96,0,0,0
1995,11,1,4,26,25.5,97,0,0,0
1995,11,1,5,26,25.5,97,0,0,0
1995,11,1,6,25.8,25.3,97,0,0,0
1995,11,1,7,26,25.5,97,62,254,36
1995,11,1,8,26.8,25.9,95,242,360,123
1995,11,1,9,28.7,24.9,80,460,512,184
1995,11,1,10,30,22.4,64,664,650,206
1995,11,1,11,31,21.8,58,766,626,252
1995,11,1,12,31.8,19.4,48,862,721,230
1995,11,1,13,32,21.5,54,830,667,251
1995,11,1,14,32.3,20.9,51,761,666,229
1995,11,1,15,32,19.9,49,622,631,200
1995,11,1,16,31.7,25.1,68,415,506,167
1995,11,1,17,29.9,23.4,68,209,413,95
1995,11,1,18,28.8,25.2,81,33,206,22
1995,11,1,19,28.4,25.4,84,0,0,0
1995,11,1,20,28,25.4,86,0,0,0
1995,11,1,21,27.4,25.6,90,0,0,0
1995,11,1,22,27,25.6,92,0,0,0
1995,11,1,23,26.7,25.7,94,0,0,0
1995,11,1,24,26.4,25.7,96,0,0,0
1995,11,2,1,26.3,25.6,96,0,0,0
1995,11,2,2,26.4,25.7,96,0,0,0
1995,11,2,3,26.4,25.7,96,0,0,0
1995,11,2,4,26.3,25.4,95,0,0,0
1995,11,2,5,25.8,25.1,96,0,0,0
1995,11,2,6,25.3,24.6,96,0,0,0
1995,11,2,7,25.4,24.5,95,66,311,34
1995,11,2,8,27,25.2,90,245,380,120
1995,11,2,9,28.4,24,77,437,442,200
1995,11,2,10,29.8,23.3,68,621,540,242
1995,11,2,11,30.9,21.1,56,727,539,286
1995,11,2,12,31.9,19.5,48,747,473,334
1995,11,2,13,31.8,19.8,49,669,328,385
1995,11,2,14,31.9,19.8,49,603,313,355
1995,11,2,15,31.9,19.8,49,484,280,297
1995,11,2,16,31.1,20.7,54,358,320,201
1995,11,2,17,30.2,24.1,70,158,172,110
1995,11,2,18,29.3,24,73,27,86,22
1995,11,2,19,28.7,24.5,78,0,0,0
1995,11,2,20,28.4,25,82,0,0,0
1995,11,2,21,28.2,25.6,86,0,0,0
1995,11,2,22,28,25.8,88,0,0,0
1995,11,2,23,28,26,89,0,0,0
1995,11,2,24,27.8,26.4,92,0,0,0
1995,11,3,1,27.6,26.2,92,0,0,0
1995,11,3,2,27.2,26,93,0,0,0
1995,11,3,3,26.9,25.7,93,0,0,0
1995,11,3,4,25,24,94,0,0,0
1995,11,3,5,24.5,23.5,94,0,0,0
1995,11,3,6,24.4,23.6,95,0,0,0
1995,11,3,7,24.9,24,95,26,19,25
1995,11,3,8,25.3,24.4,95,128,38,116
1995,11,3,9,25.8,24.9,95,250,52,222
1995,11,3,10,25.9,24.9,94,360,61,317
1995,11,3,11,27.5,24.4,83,460,83,392
1995,11,3,12,28.1,24.1,79,508,94,426
1995,11,3,13,28,24,79,493,85,420
1995,11,3,14,27.8,24.5,82,435,75,376
1995,11,3,15,26,24.4,91,326,52,292
1995,11,3,16,26,24.4,91,160,12,154
1995,11,3,17,24.7,23.9,95,58,5,57
1995,11,3,18,24.8,24,95,4,2,4
1995,11,3,19,24.9,24,95,0,0,0
1995,11,3,20,25,24.1,95,0,0,0
1995,11,3,21,24.9,24,95,0,0,0
1995,11,3,22,24.9,24,95,0,0,0
1995,11,3,23,24.8,24,95,0,0,0
1995,11,3,24,24.6,23.8,95,0,0,0
1995,11,4,1,24.5,23.7,95,0,0,0
1995,11,4,2,24.3,23.5,95,0,0,0
1995,11,4,3,24.3,23.5,95,0,0,0
1995,11,4,4,24.3,23.5,95,0,0,0
1995,11,4,5,24.3,23.5,95,0,0,0
1995,11,4,6,24.3,23.5,95,0,0,0
1995,11,4,7,24.4,23.6,95,15,4,14
1995,11,4,8,24.5,23.7,95,93,12,89
1995,11,4,9,24.4,23.7,96,193,16,184
1995,11,4,10,24.3,23.6,96,284,19,270
1995,11,4,11,24.4,23.6,95,343,18,328
1995,11,4,12,24.7,23.9,95,368,17,354
1995,11,4,13,25.1,24.2,95,444,50,401
1995,11,4,14,25.5,24.3,93,396,47,359
1995,11,4,15,26.3,25.1,93,303,37,279
1995,11,4,16,26.4,24.4,89,248,82,208
1995,11,4,17,26.6,24.6,89,110,49,96
1995,11,4,18,26.4,23.9,86,15,25,13
1995,11,4,19,26,23.5,86,0,0,0
1995,11,4,20,25.5,23.7,90,0,0,0
1995,11,4,21,25.4,23.6,90,0,0,0
1995,11,4,22,25.1,23.5,91,0,0,0
1995,11,4,23,25.3,23.7,91,0,0,0
1995,11,4,24,25.4,23.8,91,0,0,0
1995,11,5,1,25.2,23.6,91,0,0,0
1995,11,5,2,25.4,23.6,90,0,0,0
1995,11,5,3,25.1,23,88,0,0,0
1995,11,5,4,25,22.9,88,0,0,0
1995,11,5,5,24.9,23.3,91,0,0,0
1995,11,5,6,25,23.4,91,0,0,0
1995,11,5,7,24.9,23.3,91,26,21,24
1995,11,5,8,25.8,24.2,91,130,43,117
1995,11,5,9,26.6,25.6,94,296,111,237
1995,11,5,10,27.9,23.1,75,461,191,328
1995,11,5,11,27.4,23.9,81,537,177,393
1995,11,5,12,27.5,24.2,82,575,173,425
1995,11,5,13,26.7,25.1,91,466,65,410
1995,11,5,14,25.4,24.4,94,406,54,363
1995,11,5,15,25.3,24.3,94,319,48,287
1995,11,5,16,25.5,24.5,94,148,9,144
1995,11,5,17,25.5,24.3,93,53,4,52
1995,11,5,18,24.9,23.9,94,4,3,4
1995,11,5,19,25.1,24.1,94,0,0,0
1995,11,5,20,24.7,23.7,94,0,0,0
1995,11,5,21,24.9,24,95,0,0,0
1995,11,5,22,24.9,23.9,94,0,0,0
1995,11,5,23,25.2,24.3,95,0,0,0
1995,11,5,24,25.3,24.4,95,0,0,0
1995,11,6,1,24.9,24,95,0,0,0
1995,11,6,2,24.5,23.7,95,0,0,0
1995,11,6,3,24.4,23.6,95,0,0,0
1995,11,6,4,24.5,23.7,95,0,0,0
1995,11,6,5,24.3,23.5,95,0,0,0
1995,11,6,6,24.3,23.5,95,0,0,0
1995,11,6,7,24.5,23.7,95,24,17,23
1995,11,6,8,24.9,23.9,94,126,39,114
1995,11,6,9,26.5,24.4,88,255,60,223
1995,11,6,10,27.7,24.8,84,370,73,319
1995,11,6,11,27.7,24.6,83,447,76,386
1995,11,6,12,26.9,24.8,88,477,71,415
1995,11,6,13,29,23.2,71,514,110,421
1995,11,6,14,29,23.4,72,454,96,378
1995,11,6,15,28.8,23,71,356,81,302
1995,11,6,16,28.8,23.9,75,230,62,200
1995,11,6,17,28.3,24.3,79,96,32,87
1995,11,6,18,27.6,24.9,85,10,26,9
1995,11,6,19,27.3,24.6,85,0,0,0
1995,11,6,20,27,24.1,84,0,0,0
1995,11,6,21,26.9,24.2,85,0,0,0
1995,11,6,22,26.7,24.2,86,0,0,0
1995,11,6,23,26.7,24.4,87,0,0,0
1995,11,6,24,26.5,24.7,90,0,0,0
1995,11,7,1,26.5,24.7,90,0,0,0
1995,11,7,2,26.3,24.9,92,0,0,0
1995,11,7,3,26,24.6,92,0,0,0
1995,11,7,4,26,24.4,91,0,0,0
1995,11,7,5,26,24.1,89,0,0,0
1995,11,7,6,25.9,24.1,90,0,0,0
1995,11,7,7,25.8,24.2,91,34,23,32
1995,11,7,8,26.1,24.3,90,131,45,116
1995,11,7,9,25.9,23.2,85,266,73,227
1995,11,7,10,26.3,23.4,84,309,31,287
1995,11,7,11,27,23.7,82,374,31,350
1995,11,7,12,27.6,23.6,79,407,31,380
1995,11,7,13,27.9,23.5,77,493,90,416
1995,11,7,14,28,22.9,74,451,95,377
1995,11,7,15,28,22.9,74,354,81,301
1995,11,7,16,27.6,22.5,74,230,63,200
1995,11,7,17,27.2,22.4,75,99,36,89
1995,11,7,18,26.9,22.7,78,10,33,9
1995,11,7,19,26.7,23,80,0,0,0
1995,11,7,20,26.5,22.8,80,0,0,0
1995,11,7,21,26.2,22.9,82,0,0,0
1995,11,7,22,26,23.5,86,0,0,0
1995,11,7,23,25.9,24.1,90,0,0,0
1995,11,7,24,25.5,23.7,90,0,0,0
1995,11,8,1,25,23.2,90,0,0,0
1995,11,8,2,25.2,23.6,91,0,0,0
1995,11,8,3,25.2,23.4,90,0,0,0
1995,11,8,4,25.2,23.4,90,0,0,0
1995,11,8,5,25.1,23.3,90,0,0,0
1995,11,8,6,25.1,23.3,90,0,0,0
1995,11,8,7,25.1,23.3,90,15,5,14
1995,11,8,8,25.7,23.4,87,101,17,95
1995,11,8,9,26,22.1,79,222,33,204
1995,11,8,10,25.8,23.7,88,302,28,283
1995,11,8,11,25.8,23.5,87,367,28,344
1995,11,8,12,24.8,23.6,93,381,22,362
1995,11,8,13,24.7,23.5,93,369,19,352
1995,11,8,14,24.7,23.5,93,321,17,308
1995,11,8,15,24.8,23.8,94,233,11,226
1995,11,8,16,24.7,23.7,94,140,8,136
1995,11,8,17,24.8,23.8,94,49,4,48
